reading_id,device_id,timestamp,pm25_raw,pm10_raw,co_raw,temperature,humidity,no2_mv,no2_raw
5683,device_03,2025-11-13 06:55:01.088971,0,0,64,32.6,57,833.7,861
5684,device_04,2025-11-13 06:55:24.024366,0,0,15,33.3,59,882.7,903
5685,device_05,2025-11-13 06:55:25.192565,0,0,265,31.7,63.1,718.3,710
5686,device_02,2025-11-13 06:55:44.803594,0,0,1163,34.4,51,900.6,927
5687,device_03,2025-11-13 06:56:01.098156,0,0,63,32.5,57,836,859
5688,device_04,2025-11-13 06:56:24.074656,0,0,15,33.3,59,886.6,906
5689,device_05,2025-11-13 06:56:25.160039,0,0,264,31.7,63.2,717.3,708
5690,device_02,2025-11-13 06:56:44.810934,22,22,1165,34.5,51,902.4,922
5691,device_03,2025-11-13 06:57:01.294696,0,0,64,32.5,57,834.8,862
5692,device_04,2025-11-13 06:57:24.244125,13,13,15,33.3,59,883.3,905
5693,device_05,2025-11-13 06:57:25.261927,0,0,264,31.7,63.2,718.9,707
5694,device_02,2025-11-13 06:57:44.838474,0,0,1163,34.4,50.6,899.9,925
5695,device_03,2025-11-13 06:58:01.062551,0,0,64,32.5,57,835.8,862
5696,device_04,2025-11-13 06:58:24.081887,0,0,15,33.3,59,886.7,907
5697,device_05,2025-11-13 06:58:25.164247,0,0,264,31.7,63.2,718.7,706
5698,device_02,2025-11-13 06:58:44.992969,0,0,1163,34.3,50.9,900.1,924
5699,device_03,2025-11-13 06:59:01.098618,0,0,65,32.5,57,836.1,859
5700,device_04,2025-11-13 06:59:24.055169,0,0,15,33.3,59,885.4,906
5701,device_05,2025-11-13 06:59:25.204917,0,0,264,31.6,63.2,717.6,704
5702,device_02,2025-11-13 06:59:44.952987,0,0,1163,34.4,50.7,899.4,921
5703,device_03,2025-11-13 07:00:01.070317,0,0,64,32.5,57,834.5,863
5704,device_04,2025-11-13 07:00:24.108303,0,0,16,33.3,59,885.2,906
5705,device_05,2025-11-13 07:00:25.434728,0,0,265,31.6,63.2,717.9,709
5706,device_02,2025-11-13 07:00:44.91809,0,0,1161,34.4,50.8,898,923
5707,device_03,2025-11-13 07:01:01.295471,0,0,64,32.4,57,837,860
5708,device_04,2025-11-13 07:01:24.145431,0,0,14,33.3,59,884.7,903
5709,device_05,2025-11-13 07:01:25.399906,0,0,264,31.6,63.2,714.9,705
5710,device_02,2025-11-13 07:01:44.861735,0,0,1164,34.5,50.6,897.1,918
5711,device_03,2025-11-13 07:02:01.094344,0,0,65,32.4,57,835.8,860
5712,device_04,2025-11-13 07:02:24.036918,0,0,15,33.3,59,885.5,904
5713,device_05,2025-11-13 07:02:25.757761,0,0,264,31.6,63.2,714.5,702
5714,device_02,2025-11-13 07:02:44.836757,25,25,1161,34.4,50.8,893.6,917
5715,device_03,2025-11-13 07:03:01.742667,0,0,64,32.4,57,834.3,862
5716,device_04,2025-11-13 07:03:24.132482,9,9,15,33.3,59,884.8,904
5717,device_05,2025-11-13 07:03:25.173213,0,0,264,31.6,63.2,714.8,705
5718,device_02,2025-11-13 07:03:44.835365,0,0,1164,34.3,50.9,898.9,925
5719,device_03,2025-11-13 07:04:01.041902,0,0,65,32.5,57,835.8,860
5720,device_04,2025-11-13 07:04:24.234716,0,0,15,33.3,59,884.3,905
5721,device_05,2025-11-13 07:04:25.169202,0,0,265,31.6,63.2,721.6,711
5722,device_02,2025-11-13 07:04:44.863334,0,0,1166,34.3,51,900.4,921
5723,device_03,2025-11-13 07:05:01.243868,0,0,65,32.4,57,835.1,860
5724,device_04,2025-11-13 07:05:24.057583,0,0,15,33.3,59,882.7,905
5725,device_05,2025-11-13 07:05:25.214204,0,0,265,31.6,63.2,715.6,702
5726,device_02,2025-11-13 07:05:44.874416,0,0,1166,34.4,50.8,896.8,922
5727,device_03,2025-11-13 07:06:01.026403,0,0,64,32.4,57,833.3,860
5728,device_04,2025-11-13 07:06:24.101096,0,0,15,33.3,59,886.5,907
5729,device_05,2025-11-13 07:06:26.600399,0,0,263,31.6,63.2,713.3,703
5730,device_02,2025-11-13 07:06:45.010493,0,0,1164,34.4,50.7,901.3,925
5731,device_03,2025-11-13 07:07:01.662322,21,21,64,32.5,57,833.9,858
5732,device_04,2025-11-13 07:07:24.062786,0,0,15,33.3,59,886.9,905
5733,device_05,2025-11-13 07:07:25.334845,0,0,264,31.6,63.2,714.4,702
5734,device_02,2025-11-13 07:07:45.155436,0,0,1161,34.4,50.3,894.6,914
5735,device_03,2025-11-13 07:08:01.044548,0,0,64,32.4,57,833.6,860
5736,device_04,2025-11-13 07:08:24.013436,0,0,15,33.3,59,884.6,907
5737,device_05,2025-11-13 07:08:25.759307,0,0,263,31.6,63.2,716.5,699
5738,device_02,2025-11-13 07:08:45.485801,23,23,1164,34.5,51,896,917
5739,device_03,2025-11-13 07:09:01.04978,0,0,62,32.4,57,833.5,860
5740,device_04,2025-11-13 07:09:24.058054,0,0,16,33.3,59,885.3,905
5741,device_05,2025-11-13 07:09:25.322057,0,0,263,31.6,63.1,710.9,697
5742,device_02,2025-11-13 07:09:44.850739,0,0,1164,34.5,50.8,896.7,918
5743,device_03,2025-11-13 07:10:01.395574,0,0,63,32.4,57,831.9,854
5744,device_04,2025-11-13 07:10:24.092812,0,0,15,33.3,59,884,905
5745,device_05,2025-11-13 07:10:25.214435,0,0,263,31.6,63.1,709.2,696
5746,device_02,2025-11-13 07:10:45.43019,0,0,1163,34.5,50.8,895.3,918
5747,device_03,2025-11-13 07:11:01.128411,0,0,63,32.5,57,833.5,859
5748,device_04,2025-11-13 07:11:24.094516,0,0,16,33.3,59,883.2,904
5749,device_05,2025-11-13 07:11:25.476784,0,0,262,31.6,63.2,713.5,700
5750,device_02,2025-11-13 07:11:44.805933,0,0,1167,34.5,50.8,903.3,925
5751,device_03,2025-11-13 07:12:01.188779,0,0,64,32.5,57,830.4,855
5752,device_04,2025-11-13 07:12:24.018657,0,0,15,33.3,59,883.7,904
5753,device_05,2025-11-13 07:12:25.198692,0,0,263,31.6,63.2,709.5,696
5754,device_02,2025-11-13 07:12:44.776872,0,0,1163,34.4,50.9,894.2,917
5755,device_03,2025-11-13 07:13:01.160187,0,0,64,32.5,57,834.8,859
5756,device_04,2025-11-13 07:13:24.065179,0,0,15,33.3,59,884,903
5757,device_05,2025-11-13 07:13:25.186969,0,0,264,31.6,63.2,713.2,701
5758,device_02,2025-11-13 07:13:44.87428,0,0,1164,34.4,51,894.8,915
5759,device_03,2025-11-13 07:14:01.059631,0,0,63,32.4,57,826.7,853
5760,device_04,2025-11-13 07:14:24.078567,0,0,14,33.3,59,883.8,904
5761,device_05,2025-11-13 07:14:25.849266,0,0,262,31.5,63.2,708.8,694
5762,device_02,2025-11-13 07:14:44.865414,0,0,1169,34.5,51,903.1,925
5763,device_03,2025-11-13 07:15:01.253774,0,0,65,32.5,57,835.6,860
5764,device_04,2025-11-13 07:15:24.154899,0,0,15,33.3,59,882.8,902
5765,device_05,2025-11-13 07:15:25.381791,0,0,263,31.5,63.2,708.9,697
5766,device_02,2025-11-13 07:15:44.899424,0,0,1165,34.5,50.9,894.6,920
5767,device_03,2025-11-13 07:16:01.084296,0,0,64,32.5,57,834.9,859
5768,device_04,2025-11-13 07:16:24.229859,0,0,14,33.3,59,883.8,904
5769,device_05,2025-11-13 07:16:25.674082,0,0,263,31.5,63.2,711,701
5770,device_02,2025-11-13 07:16:45.193532,0,0,1167,34.5,50.9,896.1,916
5771,device_03,2025-11-13 07:17:01.27506,0,0,63,32.5,57,834.3,860
5772,device_04,2025-11-13 07:17:24.238946,0,0,16,33.3,59,881.9,905
5773,device_05,2025-11-13 07:17:25.273651,0,0,262,31.5,63.2,712.9,699
5774,device_02,2025-11-13 07:17:44.97255,0,0,1165,34.3,50.8,894.3,918
5775,device_03,2025-11-13 07:18:01.303451,0,0,63,32.5,57,835.5,859
5776,device_04,2025-11-13 07:18:24.097007,0,0,14,33.3,59,885.1,904
5777,device_05,2025-11-13 07:18:25.229144,0,0,263,31.5,63.2,713.7,697
5778,device_02,2025-11-13 07:18:45.438012,0,0,1164,34.4,50.9,896.1,919
5779,device_03,2025-11-13 07:19:02.347841,0,0,64,32.5,57,836,860
5780,device_04,2025-11-13 07:19:24.210845,0,0,13,33.3,59,883.1,904
5781,device_05,2025-11-13 07:19:25.19416,0,0,263,31.5,63.2,709.5,696
5782,device_02,2025-11-13 07:19:44.826498,0,0,1167,34.4,50.6,896.5,917
5783,device_03,2025-11-13 07:20:01.119968,0,0,65,32,57.5,831.7,856
5784,device_04,2025-11-13 07:20:24.072425,0,0,16,33.3,59,882.5,903
5785,device_05,2025-11-13 07:20:25.274568,0,0,264,31.5,63.2,710.1,698
5786,device_02,2025-11-13 07:20:44.814846,0,0,1165,34.5,51,891.3,918
5787,device_03,2025-11-13 07:21:01.188332,0,0,65,31.4,58,838.7,862
5788,device_04,2025-11-13 07:21:24.071248,0,0,15,33.3,59,882.6,902
5789,device_05,2025-11-13 07:21:25.729007,0,0,263,31.5,63.2,711,701
5790,device_02,2025-11-13 07:21:45.026681,0,0,1163,34.3,50.8,894.5,914
5791,device_03,2025-11-13 07:22:01.083979,0,0,64,31.4,58,830.5,852
5792,device_04,2025-11-13 07:22:24.106473,0,0,16,33.3,59,881,903
5793,device_05,2025-11-13 07:22:25.441527,0,0,264,31.5,63.2,712.4,702
5794,device_02,2025-11-13 07:22:45.151619,0,0,1163,34.3,51,894.4,915
5795,device_03,2025-11-13 07:23:01.108854,0,0,63,31.7,58,832.9,856
5796,device_04,2025-11-13 07:23:24.263813,0,0,15,33.3,59,881.1,905
5797,device_05,2025-11-13 07:23:25.54955,0,0,263,31.5,63.2,711.9,698
5798,device_02,2025-11-13 07:23:45.185102,0,0,1166,34.5,50.9,893.2,914
5799,device_03,2025-11-13 07:24:01.223608,0,0,62,31.5,58,818,835
5800,device_04,2025-11-13 07:24:24.212327,0,0,16,33.3,59,882,900
5801,device_05,2025-11-13 07:24:25.507268,0,0,262,31.5,63.2,712.2,698
5802,device_02,2025-11-13 07:24:44.93504,0,0,1161,34.4,51,889,911
5803,device_04,2025-11-13 07:25:24.205632,12,13,16,33.3,59,882.5,900
5804,device_05,2025-11-13 07:25:26.110183,0,0,263,31.5,63.3,710.3,696
5805,device_05,2025-11-13 07:26:25.901866,0,0,263,31.5,63.3,710.6,698
5806,device_03,2025-11-13 07:30:01.282115,0,0,55,31.5,57.8,826.1,848
5807,device_02,2025-11-13 07:30:44.903664,0,0,1170,34.5,50.1,905.8,932
5808,device_03,2025-11-13 07:31:01.083361,0,0,60,31.6,58,828,853
5809,device_04,2025-11-13 07:31:24.142431,0,0,12,33.3,59,885.6,907
5810,device_02,2025-11-13 07:31:44.866014,0,0,1167,34.4,50.3,888.5,908
5811,device_03,2025-11-13 07:32:01.686597,0,0,62,31.7,58,831.6,855
5812,device_04,2025-11-13 07:32:24.374756,0,0,16,33.3,59,878.8,896
5813,device_05,2025-11-13 07:32:25.437356,0,0,246,31.5,63.2,707.9,697
5814,device_02,2025-11-13 07:32:44.86392,0,0,1165,34.4,50.3,887.8,913
5815,device_03,2025-11-13 07:33:01.324908,0,0,63,31.6,58,833.6,857
5816,device_04,2025-11-13 07:33:24.269515,0,0,16,33.3,59,877.1,897
5817,device_05,2025-11-13 07:33:25.392086,0,0,256,31.5,63.2,710.5,694
5818,device_02,2025-11-13 07:33:45.021719,0,0,1163,34.4,50.3,890.3,908
5819,device_03,2025-11-13 07:34:01.176468,0,0,63,31.3,57.9,831.8,859
5820,device_04,2025-11-13 07:34:24.095581,0,0,15,33.3,59,875.2,896
5821,device_05,2025-11-13 07:34:25.278985,0,0,259,31.4,63.3,710.3,696
5822,device_02,2025-11-13 07:34:44.888748,0,0,1164,34.4,50.5,892.3,910
5823,device_03,2025-11-13 07:35:01.354169,0,0,63,31.5,58,832.4,857
5824,device_04,2025-11-13 07:35:24.335424,0,0,15,33.3,59,878.6,896
5825,device_05,2025-11-13 07:35:25.283375,0,0,260,31.4,63.4,709.3,694
5826,device_02,2025-11-13 07:35:45.038664,24,24,1165,34.5,50.2,889.7,913
5827,device_03,2025-11-13 07:36:01.757038,0,0,63,31.3,58,831.3,857
5828,device_04,2025-11-13 07:36:24.264534,0,0,15,33.3,59,878.8,895
5829,device_05,2025-11-13 07:36:25.237599,0,0,261,31.4,63.5,709.5,695
5830,device_02,2025-11-13 07:36:44.83478,0,0,1167,34.5,50.4,891.3,911
5831,device_03,2025-11-13 07:37:01.121038,0,0,63,31.6,58,831.2,858
5832,device_04,2025-11-13 07:37:24.156802,0,0,17,33.3,59,875.9,895
5833,device_05,2025-11-13 07:37:25.27673,0,0,261,31.4,63.5,707.8,697
5834,device_02,2025-11-13 07:37:45.13509,0,0,1166,34.5,50.4,892.6,913
5835,device_03,2025-11-13 07:38:01.106215,0,0,63,31.4,58,831.6,855
5836,device_04,2025-11-13 07:38:24.188755,0,0,16,33.3,59,874.4,893
5837,device_05,2025-11-13 07:38:25.38586,0,0,261,31.4,63.5,710.4,697
5838,device_02,2025-11-13 07:38:44.986638,0,0,1166,34.5,50.6,891.4,909
5839,device_03,2025-11-13 07:39:01.112409,19,19,62,31.5,57.8,829.8,855
5840,device_04,2025-11-13 07:39:24.146502,0,0,15,33.3,59,875.6,898
5841,device_05,2025-11-13 07:39:25.22829,0,0,262,31.4,63.6,710.8,695
5842,device_02,2025-11-13 07:39:45.031776,0,0,1164,34.5,50.6,891,908
5843,device_03,2025-11-13 07:40:01.379082,0,0,63,31.5,58,829.5,855
5844,device_04,2025-11-13 07:40:24.149029,0,0,16,33.3,59,877.9,896
5845,device_05,2025-11-13 07:40:25.271424,0,0,260,31.4,63.7,709.3,697
5846,device_02,2025-11-13 07:40:44.9672,0,0,1163,34.5,51,886.3,907
5847,device_03,2025-11-13 07:41:01.221893,0,0,63,31.5,58,832.5,854
5848,device_04,2025-11-13 07:41:24.651154,0,0,14,33.3,59,879.3,898
5849,device_05,2025-11-13 07:41:25.282795,0,0,261,31.4,63.7,710.7,695
5850,device_02,2025-11-13 07:41:44.844665,0,0,1168,34.4,51,891.3,912
5851,device_03,2025-11-13 07:42:01.317495,0,0,63,31.5,58,830.3,853
5852,device_04,2025-11-13 07:42:24.147957,0,0,15,33.3,59,877.5,894
5853,device_05,2025-11-13 07:42:25.298357,0,0,262,31.4,63.7,710,696
5854,device_02,2025-11-13 07:42:44.855571,0,0,1165,34.7,51,885.4,910
5855,device_03,2025-11-13 07:43:01.155112,0,0,62,31.5,57.9,827.9,854
5856,device_04,2025-11-13 07:43:24.111065,0,0,15,33.3,59,876.6,896
5857,device_05,2025-11-13 07:43:25.232911,0,0,263,31.4,63.7,707.4,697
5858,device_02,2025-11-13 07:43:44.876786,0,0,1165,34.6,51,886.9,906
5859,device_03,2025-11-13 07:44:02.107265,0,0,63,31.6,58,830.3,853
5860,device_04,2025-11-13 07:44:24.13586,0,0,17,33.3,59,877.2,897
5861,device_05,2025-11-13 07:44:25.277336,0,0,262,31.4,63.8,710,698
5862,device_02,2025-11-13 07:44:44.953992,0,0,1166,34,51,888.2,908
5863,device_03,2025-11-13 07:45:01.118012,0,0,63,31.4,58,829.7,853
5864,device_04,2025-11-13 07:45:24.111724,0,0,16,33.3,59,877.4,896
5865,device_05,2025-11-13 07:45:25.259162,0,0,262,31.4,63.8,713.5,702
5866,device_02,2025-11-13 07:45:44.93302,0,0,1163,33.6,51,886.7,910
5867,device_03,2025-11-13 07:46:01.326917,0,0,62,31.6,58,827.6,851
5868,device_04,2025-11-13 07:46:24.19699,0,0,16,33.3,59,876,895
5869,device_05,2025-11-13 07:46:25.318181,0,0,261,31.4,63.9,707.4,691
5870,device_02,2025-11-13 07:46:44.913705,0,0,1169,33.5,51,889.4,908
5871,device_03,2025-11-13 07:47:01.115621,0,0,62,31.2,58,828.1,850
5872,device_04,2025-11-13 07:47:24.117503,0,0,15,33.3,59,877,897
5873,device_05,2025-11-13 07:47:25.817146,0,0,262,31.4,63.9,708.1,693
5874,device_02,2025-11-13 07:47:45.278805,0,0,1165,33.7,51,887.7,910
5875,device_03,2025-11-13 07:48:01.201429,0,0,63,31.6,58,825.2,851
5876,device_04,2025-11-13 07:48:24.191072,0,0,15,33.3,59,877.1,895
5877,device_05,2025-11-13 07:48:25.259066,0,0,263,31.3,63.9,709.4,698
5878,device_02,2025-11-13 07:48:44.895323,0,0,1165,33.5,51,888.7,909
5879,device_03,2025-11-13 07:49:01.18061,0,0,62,31.5,58,829.2,852
5880,device_04,2025-11-13 07:49:24.712229,0,0,15,33.3,59,875.3,894
5881,device_05,2025-11-13 07:49:25.312259,0,0,262,31.3,63.9,705.5,691
5882,device_02,2025-11-13 07:49:44.852741,0,0,1166,33.5,51,886.7,906
5883,device_03,2025-11-13 07:50:01.472902,0,0,62,31.4,57.6,831.2,852
5884,device_04,2025-11-13 07:50:24.688434,0,0,15,33.3,59,874.7,892
5885,device_05,2025-11-13 07:50:25.302526,0,0,261,31.3,63.9,703.5,690
5886,device_02,2025-11-13 07:50:45.027732,0,0,1167,33.6,51,887,907
5887,device_03,2025-11-13 07:51:01.154719,0,0,62,31.5,57.7,828.9,853
5888,device_04,2025-11-13 07:51:24.121911,0,0,15,33.3,59,874.3,894
5889,device_05,2025-11-13 07:51:25.262325,0,0,261,31.3,63.9,705.4,693
5890,device_02,2025-11-13 07:51:44.901611,0,0,1165,33.6,51,888.7,909
5891,device_03,2025-11-13 07:52:01.115891,0,0,64,31.5,58,827.9,852
5892,device_04,2025-11-13 07:52:24.31216,0,0,16,33.3,59,875.8,892
5893,device_05,2025-11-13 07:52:25.213271,0,0,263,31.3,63.9,708.8,694
5894,device_02,2025-11-13 07:52:45.013026,0,0,1164,33.4,51,885.3,909
5895,device_03,2025-11-13 07:53:01.764725,0,0,63,31.4,58,829.5,852
5896,device_04,2025-11-13 07:53:24.127691,0,0,17,33.3,59,874.1,892
5897,device_05,2025-11-13 07:53:25.226547,0,0,261,31.3,63.9,705.5,691
5898,device_02,2025-11-13 07:53:45.205025,0,0,1167,33.5,51,888,905
5899,device_03,2025-11-13 07:54:01.116949,0,0,62,31.3,58,825,848
5900,device_04,2025-11-13 07:54:24.152612,0,0,17,33.3,59,874.4,893
5901,device_05,2025-11-13 07:54:25.803122,0,0,260,31.2,63.9,704.6,688
5902,device_02,2025-11-13 07:54:44.896591,0,0,1165,33.4,51,883.5,904
5903,device_03,2025-11-13 07:55:03.870274,0,0,63,31.5,58,828,851
5904,device_04,2025-11-13 07:55:24.093673,0,0,17,33.3,59,875.3,891
5905,device_05,2025-11-13 07:55:25.352116,0,0,262,31.2,63.9,712.5,698
5906,device_02,2025-11-13 07:55:44.870862,0,0,1166,33.5,51,884.8,902
5907,device_03,2025-11-13 07:56:01.166215,18,428,62,31.5,58,827.9,850
5908,device_04,2025-11-13 07:56:24.238731,0,0,17,33.3,59,873.8,895
5909,device_05,2025-11-13 07:56:25.373039,0,0,259,31.2,63.9,702.6,689
5910,device_02,2025-11-13 07:56:44.879789,0,0,1166,33.4,51,885.4,904
5911,device_03,2025-11-13 07:57:01.791575,0,0,62,31.4,58,826.1,851
5912,device_04,2025-11-13 07:57:24.082096,0,0,16,33.3,59,873.1,893
5913,device_05,2025-11-13 07:57:25.438703,0,0,261,31.2,63.9,706.9,691
5914,device_02,2025-11-13 07:57:44.874109,0,0,1164,33.5,51,884.3,908
5915,device_03,2025-11-13 07:58:01.267013,0,0,62,31.5,58,827.4,848
5916,device_04,2025-11-13 07:58:24.093785,0,0,18,33.3,59,874.4,892
5917,device_05,2025-11-13 07:58:25.241627,0,0,260,31.2,63.9,703,687
5918,device_02,2025-11-13 07:58:44.836363,0,0,1166,33.5,51,882.8,904
5919,device_03,2025-11-13 07:59:02.025844,0,0,63,31.3,58,824,848
5920,device_04,2025-11-13 07:59:24.26633,0,0,18,33.3,59,873.2,890
5921,device_05,2025-11-13 07:59:25.248254,0,0,259,31.2,63.9,702.3,688
5922,device_02,2025-11-13 07:59:44.804475,0,0,1167,33.5,51,884.4,905
5923,device_03,2025-11-13 08:00:01.310349,0,0,62,31.4,58,824.6,848
5924,device_04,2025-11-13 08:00:24.115426,0,0,17,33.3,59,873.8,889
5925,device_05,2025-11-13 08:00:25.280111,0,0,260,31.2,63.9,704.1,687
5926,device_02,2025-11-13 08:00:44.935335,0,0,1163,33.3,51,881.2,904
5927,device_03,2025-11-13 08:01:01.346443,0,0,61,31.5,58,824.6,846
5928,device_04,2025-11-13 08:01:24.645817,0,0,17,33.3,59,873.5,890
5929,device_05,2025-11-13 08:01:25.271838,0,0,259,31.2,64,707.3,691
5930,device_02,2025-11-13 08:01:45.022435,0,0,1169,33.7,51,886.4,904
5931,device_03,2025-11-13 08:02:01.393534,0,0,62,31.4,58,822.6,845
5932,device_04,2025-11-13 08:02:24.123137,0,0,18,33.3,59,871.7,887
5933,device_05,2025-11-13 08:02:25.196924,0,0,259,31.2,64,705.8,690
5934,device_02,2025-11-13 08:02:45.309588,0,0,1164,33.4,51,881.5,904
5935,device_03,2025-11-13 08:03:01.094969,0,0,62,31.5,58,824.2,847
5936,device_04,2025-11-13 08:03:24.336635,0,0,16,33.3,59,871.5,889
5937,device_05,2025-11-13 08:03:25.284427,0,0,258,31.1,64.1,699.7,684
5938,device_02,2025-11-13 08:03:44.946952,0,0,1166,33.5,51,881.5,902
5939,device_03,2025-11-13 08:04:01.192851,0,0,63,31.3,57.8,823,846
5940,device_04,2025-11-13 08:04:24.114272,0,0,16,33.3,59,869.7,888
5941,device_05,2025-11-13 08:04:25.30917,0,0,259,31.1,64.2,701.3,685
5942,device_02,2025-11-13 08:04:44.899542,0,0,1165,33.5,51,882.3,899
5943,device_03,2025-11-13 08:05:01.374095,0,0,62,31.3,57.8,824.2,848
5944,device_04,2025-11-13 08:05:24.339043,0,0,18,33.3,59,871.8,890
5945,device_05,2025-11-13 08:05:25.506283,0,0,260,31.1,64.4,701.9,684
5946,device_02,2025-11-13 08:05:44.840241,0,0,1167,33.5,51,879.5,899
5947,device_03,2025-11-13 08:06:01.379823,0,0,62,31.3,57.8,824.7,846
5948,device_04,2025-11-13 08:06:24.064812,0,0,18,33.3,59,869.1,884
5949,device_05,2025-11-13 08:06:25.198832,0,0,259,31.1,64.4,699.5,687
5950,device_02,2025-11-13 08:06:44.762234,0,0,1167,33.4,51,879.9,899
5951,device_03,2025-11-13 08:07:01.404546,0,0,62,31.4,57.9,823.5,844
5952,device_04,2025-11-13 08:07:24.116088,0,0,17,33.3,59,871.5,887
5953,device_05,2025-11-13 08:07:25.169701,0,0,260,31.1,64.4,701.4,686
5954,device_02,2025-11-13 08:07:44.841805,0,0,1164,33.5,51,882.3,900
5955,device_03,2025-11-13 08:08:01.137541,0,0,61,31.5,58,823.1,847
5956,device_04,2025-11-13 08:08:24.061902,0,0,18,33.3,59,869.5,886
5957,device_05,2025-11-13 08:08:25.740249,0,0,260,31.1,64.5,702.2,685
5958,device_02,2025-11-13 08:08:44.815282,0,0,1165,33.5,51,881.4,896
5959,device_03,2025-11-13 08:09:01.434672,0,0,61,31.4,58,823.3,844
5960,device_04,2025-11-13 08:09:24.080773,17,17,17,33.3,59,871.2,888
5961,device_05,2025-11-13 08:09:25.203036,0,0,260,31,64.4,700.5,689
5962,device_02,2025-11-13 08:09:44.872199,0,0,1165,33.4,51,879.2,900
5963,device_03,2025-11-13 08:10:01.095045,0,0,62,31.4,58,823.3,846
5964,device_04,2025-11-13 08:10:24.075999,17,17,16,33.3,59,870.9,886
5965,device_05,2025-11-13 08:10:25.816105,0,0,259,31,64.4,702,685
5966,device_02,2025-11-13 08:10:44.986592,0,0,1165,33.3,51,879.7,898
5967,device_03,2025-11-13 08:11:01.173789,0,0,62,31.5,58,822.3,845
5968,device_04,2025-11-13 08:11:24.239057,0,0,18,33.1,59,869.7,886
5969,device_05,2025-11-13 08:11:25.176459,0,0,259,31,64.5,699.4,685
5970,device_02,2025-11-13 08:11:44.786802,0,0,1167,33.6,51,880.6,898
5971,device_03,2025-11-13 08:12:01.229729,0,0,62,31.5,58,823.3,845
5972,device_04,2025-11-13 08:12:24.120768,0,0,16,32.9,59.8,870,889
5973,device_05,2025-11-13 08:12:25.824684,0,0,259,31,64.5,698.9,685
5974,device_02,2025-11-13 08:12:44.80691,0,0,1164,33.4,51,877.4,897
5975,device_03,2025-11-13 08:13:01.262229,0,0,61,31.5,58,821.2,842
5976,device_04,2025-11-13 08:13:24.648039,0,0,16,32.8,60,868.6,886
5977,device_05,2025-11-13 08:13:25.19762,35,39,258,31,64.5,700.2,682
5978,device_02,2025-11-13 08:13:44.780449,0,0,1164,33.5,51,878.1,894
5979,device_03,2025-11-13 08:14:01.233817,0,0,60,31.3,58,820,842
5980,device_04,2025-11-13 08:14:24.911976,0,0,17,32.8,60,868.1,885
5981,device_05,2025-11-13 08:14:25.167995,0,0,258,31,64.6,696.7,683
5982,device_02,2025-11-13 08:14:44.893268,30,33,1169,33.5,51,883.1,901
5983,device_03,2025-11-13 08:15:01.049844,0,0,60,31.4,58,819.6,839
5984,device_04,2025-11-13 08:15:24.102657,0,0,17,32.8,60,868.4,885
5985,device_05,2025-11-13 08:15:25.2598,0,0,259,31,64.6,698.1,683
5986,device_02,2025-11-13 08:15:44.912078,30,33,1169,33.3,51,878.1,900
5987,device_03,2025-11-13 08:16:01.034649,0,0,60,31.4,58,820,842
5988,device_04,2025-11-13 08:16:24.630117,0,0,17,32.8,60,867,885
5989,device_05,2025-11-13 08:16:25.233884,0,0,259,31,64.6,697.1,680
5990,device_02,2025-11-13 08:16:44.941568,0,0,1164,33.5,51.2,881.4,894
5991,device_03,2025-11-13 08:17:01.046281,0,0,60,31.3,58,819.6,841
5992,device_04,2025-11-13 08:17:24.637165,0,0,17,32.8,60,868.2,884
5993,device_05,2025-11-13 08:17:25.266096,0,0,258,30.9,64.7,696.2,683
5994,device_02,2025-11-13 08:17:44.772306,0,0,1165,33.6,51.2,876.5,897
5995,device_03,2025-11-13 08:18:01.182811,0,0,61,31.5,58,816.9,839
5996,device_04,2025-11-13 08:18:24.134366,0,0,17,32.8,60,866.4,882
5997,device_05,2025-11-13 08:18:25.300319,0,0,260,30.9,64.7,702,683
5998,device_02,2025-11-13 08:18:44.782086,0,0,1163,33.6,51.1,877.2,892
5999,device_03,2025-11-13 08:19:01.065926,0,0,61,31.4,58,817.6,840
6000,device_04,2025-11-13 08:19:24.69822,0,0,16,32.8,60,865.6,882
6001,device_05,2025-11-13 08:19:25.211021,0,0,258,30.9,64.7,695.3,681
6002,device_02,2025-11-13 08:19:44.909293,0,0,1162,33.5,51.7,875.5,887
6003,device_03,2025-11-13 08:20:01.699505,0,0,61,31.4,58,818.4,839
6004,device_04,2025-11-13 08:20:24.209736,0,0,16,32.8,60,865.1,880
6005,device_05,2025-11-13 08:20:25.380014,0,0,259,30.9,64.9,696.4,680
6006,device_02,2025-11-13 08:20:44.854189,0,0,1167,33.6,51.9,874.8,893
6007,device_03,2025-11-13 08:21:01.348367,0,0,61,31.4,58,817.5,838
6008,device_04,2025-11-13 08:21:24.657243,17,17,16,32.8,60,863.3,878
6009,device_05,2025-11-13 08:21:25.173666,0,0,258,30.9,64.9,695.5,678
6010,device_02,2025-11-13 08:21:44.846398,0,0,1166,33.6,51.8,874.9,891
6011,device_03,2025-11-13 08:22:01.294156,0,0,60,31.4,58,811.8,829
6012,device_04,2025-11-13 08:22:24.095739,0,0,17,32.8,60,862.3,878
6013,device_05,2025-11-13 08:22:25.511733,0,0,258,30.9,65.2,692.5,678
6014,device_02,2025-11-13 08:22:44.857089,0,0,1164,33.6,52,872,890
6015,device_03,2025-11-13 08:23:01.436214,0,0,60,31.2,58,815.1,835
